source,target,nu_gap,within_median,separation,n_reps,max_r2,mean_r2,p_global,q_global,src_class,tgt_class
Usp2,Por,0.6708389613050153,0.15641524624654124,0.5144237150584741,4,0.7467142717744174,0.35139353850032373,0.0245676418296428,0.04832900969962551,output,output
Cry2,Dbp,0.6621939451589032,0.41355483285989003,0.24863911229901314,4,0.6219776099555219,0.25496698268768264,0.025375787942459996,0.04860512765670439,clock,clock
Fkbp5,Slc45a3,0.6633286404947611,0.13934179930532758,0.5239868411894335,4,0.5715083077895271,0.22301524448922955,0.025375787942459996,0.04860512765670439,external,output
Pnpla2,Per2,0.6622185214444942,0.14648247804494952,0.5157360433995447,4,0.7768124640239235,0.36584047361095984,0.025375787942459996,0.04860512765670439,external,clock
Npas2,Nfil3,0.6674396399364777,0.11778395436743777,0.54965568556904,4,0.797663347686189,0.3312575985882494,0.025375787942459996,0.04860512765670439,clock,clock
Cirbp,Nr1d1,0.6689262392653441,0.17761277967861744,0.4913134595867267,4,0.8322622354790936,0.41901332895061016,0.025052529497333116,0.04860512765670439,external,clock
Cry2,Cirbp,0.6615752068763527,0.5552211835980585,0.10635402327829424,4,0.6702671007308683,0.20953848278238446,0.025375787942459996,0.04860512765670439,clock,external
Rora,Cyp7a1,0.6681840644578995,0.1532938559458445,0.514890208512055,4,0.6706865389720964,0.31847526751903366,0.025214158719896556,0.04860512765670439,clock,output
Arntl,Pnpla2,0.6683679446277326,0.2538240240112298,0.41454392061650286,4,0.7054366854326677,0.33327352875463273,0.025214158719896556,0.04860512765670439,clock,external
Rora,Nfil3,0.6617123377380361,0.2086118495302846,0.45310048820775145,4,0.7002385881980583,0.2077548372671823,0.025375787942459996,0.04860512765670439,clock,clock
Fkbp5,Nr1d2,0.6626697389687302,0.14122136818190015,0.52144837078683,4,0.8214434548083529,0.417562625937928,0.025375787942459996,0.04860512765670439,external,clock
Wee1,Nampt,0.66805662796164,0.16616224568100546,0.5018943822806345,4,0.7925030980757027,0.35942922483112066,0.025214158719896556,0.04860512765670439,output,output
Per1,Nr1d2,0.6663270591578552,0.204903549285689,0.4614235098721662,4,0.8170126698906315,0.361167104845888,0.025375787942459996,0.04860512765670439,clock,clock
Abca1,Slc45a3,0.6696498565398237,0.18329470331138023,0.48635515322844347,4,0.6524709363486139,0.3365228193136852,0.025052529497333116,0.04860512765670439,output,output
Hspa1b,Hmgcr,0.662590822399136,0.07386764378841729,0.5887231786107188,4,0.8947494541155393,0.3983616321716581,0.025375787942459996,0.04860512765670439,external,output
Pnpla2,Npas2,0.6613081552082076,0.13667941763877187,0.5246287375694357,4,0.8452836814346353,0.3865554356447704,0.025537417165023436,0.04873151327932375,external,clock
Per1,Arntl,0.6609723442013131,0.13124347198782432,0.5297288722134887,4,0.8568519936305186,0.4534956007488756,0.025537417165023436,0.04873151327932375,clock,clock
Wee1,Dbp,0.6598896790299043,0.23895766892100073,0.4209320101089035,4,0.8447191776297334,0.360928570293741,0.025860675610150315,0.04925612793783771,output,clock
Nr1d2,Tef,0.6591301285494047,0.20603130203813075,0.4530988265112739,4,0.8094497306152664,0.36959935527807364,0.026345563277840635,0.05008606153007389,clock,clock
Per2,Usp2,0.6589865821638665,0.2574613246800419,0.4015252574838246,4,0.8041586398446952,0.43498115276570276,0.026507192500404075,0.05029949563856937,clock,output
Pnpla2,Slc45a3,0.6549187823885991,0.14163820580536587,0.5132805765832332,4,0.5906424043620778,0.2633750804400806,0.02731533861322127,0.0506311577299541,external,output
Pck1,Cirbp,0.6525267491292165,0.20327793628221325,0.44924881284700324,4,0.8976247725399575,0.38535856179523037,0.02747696783578471,0.0506311577299541,output,external
Npas2,Usp2,0.6550855951237788,0.2987121211523043,0.35637347397147456,4,0.5856348684271506,0.2514849772990928,0.02731533861322127,0.0506311577299541,clock,output
Pck1,Por,0.6524037733545396,0.18529914399647057,0.467104629358069,4,0.6377130093898571,0.2742371529627976,0.02747696783578471,0.0506311577299541,output,output
Nampt,Per3,0.6560233582821555,0.2068753788444212,0.4491479794377343,4,0.6394854962745673,0.24133964535206348,0.02699208016809439,0.0506311577299541,output,clock
Usp2,Cry1,0.653647190210318,0.18264863950959004,0.470998550700728,4,0.7878752394492268,0.38656820100995604,0.02731533861322127,0.0506311577299541,output,clock
Hmgcr,Cry2,0.6514896922747265,0.1536748012675173,0.4978148910072092,4,0.7361115034478714,0.2841122079519415,0.02747696783578471,0.0506311577299541,output,clock
Rora,Elovl3,0.6544055294759923,0.27060227212855426,0.38380325734743803,4,0.6478429857207411,0.32571003741020227,0.02731533861322127,0.0506311577299541,clock,output
Nr1d2,Gys2,0.6546437775358716,0.12824316263258345,0.526400614903288,4,0.7559801776271353,0.34571363776674113,0.02731533861322127,0.0506311577299541,clock,output
Tef,Npas2,0.6564893140757053,0.31675238932324445,0.33973692475246087,4,0.6028089438305824,0.10688209167066316,0.02699208016809439,0.0506311577299541,clock,clock
Hspa1b,Nr1d2,0.6514698281517608,0.09788607516176231,0.5535837529899985,4,0.8697515907999441,0.4069743319218757,0.02747696783578471,0.0506311577299541,external,clock
Cry2,Por,0.6553783122643142,0.16513654609352657,0.49024176617078763,4,0.8208961392724946,0.2982820857191858,0.02715370939065783,0.0506311577299541,clock,output
Per2,Por,0.653262572429065,0.21692508667897575,0.4363374857500893,4,0.7895815958328923,0.34606758573636787,0.02731533861322127,0.0506311577299541,clock,output
Cry2,Gys2,0.6522756236549321,0.17812519095705812,0.47415043269787394,4,0.7748133981043595,0.3186289991520777,0.02747696783578471,0.0506311577299541,clock,output
Rorb,Mfsd2a,0.6529427661500553,0.20573676760189674,0.44720599854815857,4,0.5669389347714802,0.22782789300087414,0.02731533861322127,0.0506311577299541,clock,output
Per2,Nampt,0.6529847210477728,0.13379214526794692,0.5191925757798259,4,0.6821201010696955,0.33629991797458003,0.02731533861322127,0.0506311577299541,clock,output
Per2,Nr1d2,0.649978297499823,0.3735607910097438,0.27641750649007923,4,0.6489878956786972,0.2937192695496752,0.02763859705834815,0.050837058488189105,clock,clock
Slc2a1,Per3,0.6488590203242887,0.28732838506200076,0.3615306352622879,4,0.7572971993237474,0.34475261772530297,0.02796185550347503,0.05124663805403067,output,clock
Hmgcr,Nfil3,0.6486807890443912,0.17206453004295752,0.4766162590014337,4,0.783033488917101,0.3597474297959498,0.02796185550347503,0.05124663805403067,output,clock
Pnpla2,Avpr1a,0.6484942009017796,0.05668811386606509,0.5918060870357145,4,0.8302925221754488,0.3760948244810941,0.028123484726038466,0.05135811995669032,external,output
Arntl,Elovl3,0.6485144040552004,0.12447834033819671,0.5240360637170037,4,0.8401377304024586,0.4064511351332831,0.028123484726038466,0.05135811995669032,clock,output
Nampt,Cyp7a1,0.6472180423317604,0.14480541611708614,0.5024126262146742,4,0.7770386727669986,0.2675731354451206,0.028285113948601906,0.05137706080860132,output,output
Usp2,Elovl3,0.6473913336372803,0.15307824700724454,0.49431308663003576,4,0.7772611422233613,0.3649470105986202,0.028285113948601906,0.05137706080860132,output,output
Per3,Hmgcr,0.6471832792940181,0.18037909125916046,0.4668041880348576,4,0.5408549260140614,0.20930655228665446,0.028285113948601906,0.05137706080860132,clock,output
Arntl,Rorb,0.6470525111104934,0.14226591823049217,0.5047865928800013,4,0.8225511468446814,0.2991682422308222,0.028446743171165346,0.051395800162087744,clock,clock
Pck1,Elovl3,0.6471157034680888,0.1731192513324006,0.4739964521356882,4,0.7750966494125082,0.3503559453251044,0.028446743171165346,0.051395800162087744,output,output
Slc45a3,Nampt,0.6466356369523694,0.24691071238571444,0.3997249245666549,4,0.5698137277604505,0.2065232335999641,0.028446743171165346,0.051395800162087744,output,output
Cyp2b10,Cirbp,0.6448177533639958,0.36087614502072207,0.28394160834327375,4,0.8693449958034976,0.3862324025898262,0.028770001616292225,0.05152307846573247,output,external
Mt1,Per3,0.6465342877776736,0.11424523757855341,0.5322890501991202,4,0.750476763884031,0.3810810025303926,0.028608372393728786,0.05152307846573247,external,clock
Pnpla2,Usp2,0.6457503156621873,0.11332288695683991,0.5324274287053474,4,0.78026544148868,0.3511486460427182,0.028770001616292225,0.05152307846573247,external,output
Per2,Hmgcr,0.645126636366147,0.10979949885331347,0.5353271375128335,4,0.7645496358198283,0.35158019950686314,0.028770001616292225,0.05152307846573247,clock,output
Per3,Npas2,0.6453941574951914,0.07793108223301265,0.5674630752621788,4,0.7686621606097805,0.2806612585058233,0.028770001616292225,0.05152307846573247,clock,clock
Rora,G6pc,0.6446804106468083,0.2886920887037869,0.3559883219430214,4,0.6537219523828677,0.27351147203445747,0.028931630838855665,0.05172163478034022,clock,output
Wee1,Hlf,0.6420460449249328,0.2569652725588969,0.3850807723660359,4,0.7277966778634037,0.33067683033329215,0.029578147729109425,0.052508941700283106,output,clock
Por,Mfsd2a,0.6406619001829703,0.2310120342789871,0.4096498659039832,4,0.5244816001376982,0.18455281637499643,0.029578147729109425,0.052508941700283106,output,output
Fkbp5,Nr1d1,0.6408728163956267,0.14598037355912097,0.4948924428365057,4,0.8259904963856106,0.4043733977463191,0.029578147729109425,0.052508941700283106,external,clock
Avpr1a,Slc45a3,0.6420930496147754,0.11060179017111146,0.5314912594436639,4,0.7255427365553926,0.35724928975932435,0.029578147729109425,0.052508941700283106,output,output
Rorb,Fmo2,0.6381069500553447,0.44899171228706836,0.18911523776827632,4,0.7985582144715702,0.27312750633991895,0.0299014061742363,0.05262440913911363,clock,output
Elovl3,Abca1,0.6381645346875446,0.32608618113928967,0.31207835354825497,4,0.5711598636003195,0.2406078068042627,0.0299014061742363,0.05262440913911363,output,output
Mfsd2a,Lpl,0.6396419643607867,0.33701491325411614,0.30262705110667054,4,0.7899897252531981,0.3106922589279636,0.0299014061742363,0.05262440913911363,output,output
Tef,Hspa1b,0.6389828376036166,0.22389310469675908,0.4150897329068576,4,0.7117722003680791,0.3480162174347348,0.0299014061742363,0.05262440913911363,clock,external
Fkbp5,Hmgcr,0.6396483937467135,0.10797833740256607,0.5316700563441474,4,0.8849329764973458,0.42541705535255425,0.0299014061742363,0.05262440913911363,external,output
Npas2,Arntl,0.6377675789877753,0.24978957974655208,0.38797799924122317,4,0.8297898487972318,0.3767941643776072,0.03022466461936318,0.053010212129313394,clock,clock
Cyp7a1,Nr1d1,0.6376073138446237,0.11537473998262518,0.5222325738619985,4,0.8510098176129681,0.42851052969857206,0.03022466461936318,0.053010212129313394,output,clock
Per2,Mt1,0.6364978731166069,0.476983576056928,0.1595142970596789,4,0.6253974669828128,0.2783358931866079,0.03038629384192662,0.053202119286809665,clock,external
Rorb,Lpl,0.6358019928839453,0.189065333084703,0.4467366597992424,4,0.7366879806921136,0.27586798297602944,0.0307095522870535,0.05340108153670225,clock,output
Rora,Fmo2,0.6360079045863358,0.3290029550931163,0.30700494949321955,4,0.643916752631392,0.3039572726735122,0.0307095522870535,0.05340108153670225,clock,output
Fmo2,Mt1,0.6354736514956825,0.5234275424542802,0.11204610904140222,4,0.6480883051482864,0.2169150947376252,0.0307095522870535,0.05340108153670225,output,external
Cirbp,Cry2,0.6360821203005206,0.1483811273475192,0.4877009929530014,4,0.6655707961382213,0.2933747022627833,0.0307095522870535,0.05340108153670225,external,clock
Cry2,Rora,0.6351173702134125,0.14617569371189806,0.48894167650151443,4,0.5814091145436189,0.27548394663444004,0.03087118150961694,0.053590688174275404,clock,clock
Tef,Fkbp5,0.6249334204487136,0.20187554467381894,0.4230578757748946,4,0.7690906372562053,0.32794604121390275,0.032487473735251335,0.0536543528950099,clock,external
Hlf,Cry1,0.6320067547235106,0.32213200656853735,0.3098747481549733,4,0.6364248303017057,0.2149002368136486,0.03167932762243414,0.0536543528950099,clock,clock
Por,Pnpla2,0.6254622863795394,0.2884670339139527,0.3369952524655867,4,0.8072549741043141,0.380580836015947,0.032487473735251335,0.0536543528950099,output,external
Mfsd2a,Pnpla2,0.6257897738404969,0.15337666609376205,0.4724131077467349,4,0.7838262094853989,0.4038452461965414,0.03232584451268789,0.0536543528950099,output,external
Mfsd2a,Cyp2b10,0.6323089460529608,0.22678232444416158,0.40552662160879926,4,0.6177653709711557,0.2779522292119112,0.03167932762243414,0.0536543528950099,output,output
Hspa1b,Npas2,0.6280437625756046,0.09621276916476162,0.531830993410843,4,0.8419111528156931,0.3243428587229875,0.032164215290124455,0.0536543528950099,external,clock
Hspa1b,Wee1,0.6246588063132458,0.16569055861264176,0.458968247700604,4,0.8714504087141819,0.4351798884128657,0.032487473735251335,0.0536543528950099,external,output
Nr1d1,Wee1,0.6273487089035001,0.14741212954757296,0.47993657935592715,4,0.8119967621213344,0.40439906685082105,0.032164215290124455,0.0536543528950099,clock,output
Nr1d2,Por,0.630650865588178,0.18256064023091156,0.4480902253572664,4,0.7976492329911792,0.34995769230023765,0.031840956844997576,0.0536543528950099,clock,output
Rorb,G6pc,0.6290086362939704,0.19498530684439583,0.43402332944957456,4,0.5914320587117701,0.18987061584077902,0.032164215290124455,0.0536543528950099,clock,output
Tef,Nfil3,0.6327757011922848,0.17951559437771097,0.4532601068145738,4,0.7376161833929429,0.3304273435380999,0.03167932762243414,0.0536543528950099,clock,clock
Dbp,Tef,0.630455098359352,0.23819218542855308,0.3922629129307989,4,0.6706513266259233,0.31244111372682437,0.031840956844997576,0.0536543528950099,clock,clock
Fmo2,Fkbp5,0.6262185324878928,0.2748745195924397,0.35134401289545314,4,0.7755803682234453,0.3623955259165813,0.03232584451268789,0.0536543528950099,output,external
Hmgcr,Wee1,0.6252143718273779,0.1957361627040003,0.42947820912337764,4,0.698286068106419,0.34193471588902363,0.032487473735251335,0.0536543528950099,output,output
Abca1,Lpl,0.6336966318644273,0.2318317678850827,0.40186486397934457,4,0.5551984164951698,0.22792546271020586,0.03135606917730726,0.0536543528950099,output,output
Por,Gys2,0.6276041849433287,0.13625755334986564,0.49134663159346303,4,0.5467352480376051,0.24273858731731068,0.032164215290124455,0.0536543528950099,output,output
Fkbp5,Hlf,0.6284795700428883,0.20571673794553452,0.4227628320973538,4,0.5543083848043937,0.24370414374664223,0.032164215290124455,0.0536543528950099,external,clock
Hlf,Mfsd2a,0.6279705740908756,0.17146451602657498,0.45650605806430067,4,0.6302436171290304,0.2548771299339144,0.032164215290124455,0.0536543528950099,clock,output
Hlf,Fmo2,0.6327334595947892,0.23874147211390379,0.39399198748088543,4,0.791941619832164,0.3475298098742792,0.03167932762243414,0.0536543528950099,clock,output
Wee1,Cry1,0.6245374795991068,0.07481718172949806,0.5497202978696087,4,0.8195403447815092,0.41096990149267143,0.032487473735251335,0.0536543528950099,output,clock
Cyp2b10,Fmo2,0.6275354300223802,0.253854765903852,0.37368066411852824,4,0.6511736450566519,0.29951601035029635,0.032164215290124455,0.0536543528950099,output,output
Elovl3,Hspa1b,0.6323716068781206,0.37309239159932317,0.2592792152787974,4,0.818651883626652,0.3871181982503207,0.03167932762243414,0.0536543528950099,output,external
Arntl,Pck1,0.6260538462233579,0.12295574563143744,0.5030981005919205,4,0.8711870820028033,0.4240577698026274,0.03232584451268789,0.0536543528950099,clock,output
Pck1,Cyp7a1,0.6295282551600304,0.15600531003252172,0.4735229451275087,4,0.7937128273703234,0.3613092462239222,0.03200258606756101,0.0536543528950099,output,output
Cirbp,Per1,0.6254388431993396,0.08145721764973717,0.5439816255496025,4,0.9085328893196968,0.4299065901291958,0.032487473735251335,0.0536543528950099,external,clock
Gys2,Abca1,0.6278790409714833,0.18675235210908442,0.44112668886239886,4,0.5980430001175202,0.1775191938412694,0.032164215290124455,0.0536543528950099,output,output
Arntl,Cry1,0.6273280647952566,0.1179475076851581,0.5093805571100984,4,0.8153490063010982,0.4042228288436652,0.032164215290124455,0.0536543528950099,clock,clock
Npas2,Pck1,0.6314567647682052,0.1755306100245161,0.45592615474368914,4,0.884200209389477,0.42306354781185607,0.03167932762243414,0.0536543528950099,clock,output
Arntl,Tef,0.6299812250353516,0.22875051619842915,0.40123070883692247,4,0.7643730849841459,0.3203723864211485,0.03200258606756101,0.0536543528950099,clock,clock
Abca1,Nampt,0.624606705900972,0.16466503007161556,0.4599416758293564,4,0.6957460904041375,0.35294472732467896,0.032487473735251335,0.0536543528950099,output,output
Per2,Npas2,0.6235085563000289,0.20357604237573756,0.4199325139242913,4,0.805813759542589,0.37619456689895814,0.033133990625505094,0.05419508258007976,clock,clock
Cirbp,Abca1,0.6227922154293115,0.08749275961024322,0.5352994558190682,4,0.7698135802354187,0.349307108721782,0.033133990625505094,0.05419508258007976,external,output
Gys2,Fmo2,0.6235332214436299,0.25317706552990893,0.37035615591372095,4,0.7049338585940906,0.34139386199956884,0.033133990625505094,0.05419508258007976,output,output
Fkbp5,Usp2,0.6229726590652586,0.10903236377249842,0.5139402952927601,4,0.7511179304760303,0.37060189020027606,0.033133990625505094,0.05419508258007976,external,output
Nr1d1,Slc45a3,0.622754335652587,0.16307242805027986,0.4596819076023071,4,0.7196230025818395,0.28555046142304585,0.033133990625505094,0.05419508258007976,clock,output
Slc45a3,Cyp2b10,0.6233696063144938,0.24098985638275583,0.38237974993173796,4,0.6562123096350855,0.3158646329800639,0.033133990625505094,0.05419508258007976,output,output
Nfil3,Nampt,0.6215007652919036,0.07413447376946432,0.5473662915224392,4,0.7136950484404563,0.2133972226530963,0.03361887829319541,0.05490005926404827,clock,output
Dbp,Arntl,0.6197726561088748,0.4427853090205713,0.1769873470883035,4,0.7285713627540238,0.2455989826127914,0.034103765960885726,0.05516148811768659,clock,clock
Nr1d2,Avpr1a,0.6194227421163938,0.25136978961594225,0.36805295250045156,4,0.6701690747028659,0.3836159962863855,0.034103765960885726,0.05516148811768659,clock,output
Por,Cyp2b10,0.620441134156607,0.1432732983463874,0.47716783581021954,4,0.6121091299710419,0.29577992303079204,0.03394213673832229,0.05516148811768659,output,output
Usp2,Nfil3,0.6199800790996609,0.22345453634318288,0.396525542756478,4,0.7762776789541179,0.34480859008323417,0.034103765960885726,0.05516148811768659,output,clock
Avpr1a,Hlf,0.6207845478551517,0.1822777272919919,0.4385068205631598,4,0.6601353414133839,0.29274360210039896,0.03394213673832229,0.05516148811768659,output,clock
Cirbp,Per3,0.6191098940443264,0.1265244132513612,0.49258548079296516,4,0.7182885947173444,0.3642579284210597,0.034103765960885726,0.05516148811768659,external,clock
Avpr1a,Wee1,0.6185267703157878,0.19517940416620416,0.4233473661495837,4,0.7027903484023714,0.24611979897872752,0.03426539518344917,0.055247527993567566,output,output
Per2,Avpr1a,0.6186909907172928,0.2101881006596263,0.40850289005766655,4,0.7267551409129357,0.34611762155665143,0.03426539518344917,0.055247527993567566,clock,output
Per3,Hlf,0.6125523725672606,0.1263336121126842,0.48621876045457635,4,0.7038598760589498,0.3236397620599547,0.035073541296266365,0.055324982323367536,clock,clock
Cry2,Slc45a3,0.6121075523857705,0.16223803427001982,0.4498695181157507,4,0.6637761268545379,0.2530711562392157,0.035073541296266365,0.055324982323367536,clock,output
Pnpla2,Per3,0.6178990384975669,0.1305981345882621,0.4873009039093048,4,0.7437481690042711,0.33475478554192,0.03458865362857605,0.055324982323367536,external,clock
Rorb,Hspa1b,0.609804081520081,0.31010212628340766,0.29970195523667337,4,0.756224687645046,0.3097164368673435,0.035073541296266365,0.055324982323367536,clock,external
Slc45a3,Mt1,0.6153260370126246,0.33076869951137233,0.2845573375012522,4,0.8319477161806716,0.3334927062410766,0.035073541296266365,0.055324982323367536,output,external
Hspa1b,Per2,0.6133956669632583,0.1092374664608328,0.5041582005024255,4,0.9035499300369099,0.48332267445708865,0.035073541296266365,0.055324982323367536,external,clock
Abca1,Arntl,0.6162957376980749,0.11038547245154676,0.5059102652465282,4,0.8380597399945554,0.391612737124108,0.03491191207370292,0.055324982323367536,output,clock
Rorb,Elovl3,0.6141594508242667,0.16454502974661406,0.44961442107765265,4,0.7124643080912776,0.24569300977011105,0.035073541296266365,0.055324982323367536,clock,output
Abca1,Slc2a1,0.6166949240060902,0.3342809178863144,0.28241400611977574,4,0.613114909717591,0.2255419648760193,0.03491191207370292,0.055324982323367536,output,output
Wee1,Slc45a3,0.6146094314148838,0.18030696200853152,0.43430246940635225,4,0.7336557915832067,0.3621820022146126,0.035073541296266365,0.055324982323367536,output,output
Elovl3,Mt1,0.61789898727416,0.40917957630949753,0.2087194109646625,4,0.7483603315616649,0.36981418337196725,0.03458865362857605,0.055324982323367536,output,external
Usp2,Lpl,0.6152382227037811,0.16736066966445673,0.4478775530393244,4,0.7493489951061256,0.293862470169133,0.035073541296266365,0.055324982323367536,output,output
Per1,Mfsd2a,0.612151908678727,0.3597076737471191,0.25244423493160795,4,0.6141521102438836,0.2646932821201061,0.035073541296266365,0.055324982323367536,clock,output
Pnpla2,Nr1d1,0.6111035504143555,0.1039868433340474,0.5071167070803081,4,0.5128085974121797,0.19923155080708504,0.035073541296266365,0.055324982323367536,external,clock
Cry2,G6pc,0.6089415710217396,0.1598718662901617,0.4490697047315779,4,0.7949206867146184,0.32026871881360375,0.035396799741393245,0.05574859186472908,clock,output
Hmgcr,Usp2,0.6066208077114605,0.3539729641606989,0.25264784355076164,4,0.7124119955188993,0.339607347888209,0.036043316631647004,0.05581367598402487,output,output
Wee1,Lpl,0.6057575890877163,0.07210500540121177,0.5336525836865045,4,0.6368156035168153,0.24893864594390436,0.03620494585421044,0.05581367598402487,output,output
Cyp2b10,Abca1,0.6069553620141983,0.12979807208565675,0.47715728992854156,4,0.5749249575215876,0.264920100000844,0.036043316631647004,0.05581367598402487,output,output
Hspa1b,Nr1d1,0.6050320171202619,0.14560029989803563,0.45943171722222625,4,0.8444446378476649,0.42297818256243147,0.03620494585421044,0.05581367598402487,external,clock
Rorb,Slc2a1,0.6057345434245118,0.2626141168383956,0.34312042658611625,4,0.5082327940480695,0.22141711961551666,0.03620494585421044,0.05581367598402487,clock,output
Per1,Hlf,0.6054830319866156,0.15657566296456304,0.4489073690220525,4,0.6812245436528586,0.25800921938874877,0.03620494585421044,0.05581367598402487,clock,clock
Per1,Rora,0.6054928439582458,0.1513541488942492,0.45413869506399657,4,0.6326401023378008,0.2671614079126027,0.03620494585421044,0.05581367598402487,clock,clock
Nr1d2,Abca1,0.6076698583057092,0.22875074895022218,0.378919109355487,4,0.7542425738373171,0.33779500908098437,0.035720058186520125,0.05581367598402487,clock,output
Rora,Cyp2b10,0.6058267490822539,0.15587378050103,0.44995296858122386,4,0.6261141808141533,0.3066072685249762,0.03620494585421044,0.05581367598402487,clock,output
Per2,Mfsd2a,0.606628815701405,0.16460917552444343,0.4420196401769616,4,0.7230071841618313,0.301111989828553,0.036043316631647004,0.05581367598402487,clock,output
Npas2,Tef,0.6088356405726014,0.19241063568480105,0.4164250048878004,4,0.831879858686351,0.3309161791026086,0.03555842896395668,0.05581367598402487,clock,clock
Arntl,Dbp,0.6054489096789211,0.3978168894081858,0.20763202027073524,4,0.6808345662638885,0.2637763549238348,0.03620494585421044,0.05581367598402487,clock,clock
Npas2,Gys2,0.6057566166667498,0.11813832933009988,0.48761828733664997,4,0.7523712496139959,0.3466343905425301,0.03620494585421044,0.05581367598402487,clock,output
Tef,G6pc,0.6087993225838024,0.18128672549175096,0.42751259709205147,4,0.6786775817751397,0.3135160983309385,0.03555842896395668,0.05581367598402487,clock,output
Cry2,Fkbp5,0.6037345332806641,0.5066139544965328,0.09712057878413127,4,0.8023072445260345,0.2866729206546597,0.03652820429933732,0.05614214205282765,clock,external
Abca1,Usp2,0.6039077970726832,0.14322920324488547,0.4606785938277977,4,0.5457014026936329,0.2680198380996679,0.03652820429933732,0.05614214205282765,output,output
Nr1d2,Hmgcr,0.6001720009827445,0.256169200749669,0.3440028002330755,4,0.7737406723318208,0.31606004256548814,0.038629384192662035,0.05928214230771478,clock,output
Usp2,Tef,0.5975388790579401,0.21007696263508446,0.38746191642285566,4,0.7378729771078636,0.3337514345361248,0.03911427186035235,0.05984601054909767,output,clock
Fkbp5,Avpr1a,0.5974413124260933,0.11243295261214784,0.4850083598139455,4,0.8473411894576763,0.41911880328633155,0.03911427186035235,0.05984601054909767,external,output
Pnpla2,Wee1,0.5972049568220323,0.09373600385481021,0.5034689529672222,4,0.779645215028443,0.43368006575674983,0.03943753030547923,0.060250140001924045,external,output
Arntl,Nfil3,0.5953397340266369,0.2059806276799386,0.38935910634669824,4,0.8149492339068303,0.3678074586007665,0.04008404719573299,0.06078220847091059,clock,clock
Rora,Slc2a1,0.5960136083601506,0.2700748914579368,0.3259387169022138,4,0.6308678506416288,0.2515616546804,0.03992241797316955,0.06078220847091059,clock,output
Fmo2,Pnpla2,0.5957557824922509,0.26821132243235424,0.3275444600598967,4,0.7771480461609108,0.3894485570970682,0.04008404719573299,0.06078220847091059,output,external
Per2,G6pc,0.5949283093201672,0.26686754746746655,0.3280607618527006,4,0.793745612059892,0.36786935940491283,0.04008404719573299,0.06078220847091059,clock,output
Avpr1a,Cry2,0.596448528997942,0.24310689126559543,0.35334163773234656,4,0.6164448580397134,0.2884635359488878,0.03992241797316955,0.06078220847091059,output,clock
Hmgcr,Cyp7a1,0.5920371796859568,0.16666257373327978,0.42537460595267707,4,0.700375729752857,0.3468915891528092,0.040892193308550186,0.0610713068017588,output,output
Hlf,Nampt,0.5918918018969079,0.22931001856140948,0.36258178333549845,4,0.6240677147813992,0.20241138411886986,0.040892193308550186,0.0610713068017588,clock,output
Hlf,Por,0.5930069417514696,0.15749121206734387,0.4355157296841258,4,0.5786243876712414,0.23193518976360872,0.04073056408598675,0.0610713068017588,clock,output
Wee1,Gys2,0.5933315162475622,0.18269203887966085,0.41063947736790135,4,0.8254936185863248,0.37806718778991366,0.040568934863423306,0.0610713068017588,output,output
Avpr1a,Rora,0.5914332926920869,0.20038496206979833,0.39104833062228855,4,0.651181807202049,0.27632138012733576,0.04105382253111362,0.0610713068017588,output,clock
Fkbp5,Per2,0.5932874958363822,0.13181985091069937,0.4614676449256828,4,0.8572361311835387,0.46677569137420616,0.040568934863423306,0.0610713068017588,external,clock
Per2,Per3,0.5940889449344122,0.21573394103606358,0.37835500389834864,4,0.5921344917083378,0.27159777994433565,0.04040730564085987,0.0610713068017588,clock,clock
Dbp,Fmo2,0.5928869096527216,0.23912404191510514,0.35376286773761645,4,0.8580110387931931,0.37510685664555365,0.04073056408598675,0.0610713068017588,clock,output
Dbp,Rorb,0.5904807911358972,0.2082131396164495,0.38226765151944775,4,0.7343395230761827,0.316492201142099,0.04105382253111362,0.0610713068017588,clock,clock
Fmo2,Cry2,0.5920837853452257,0.17920817086671176,0.4128756144785139,4,0.5130197853047909,0.1810855204536581,0.040892193308550186,0.0610713068017588,output,clock
Por,Fkbp5,0.5933904325901705,0.24076586147203405,0.3526245711181365,4,0.8346337589853612,0.3887656575052782,0.040568934863423306,0.0610713068017588,output,external
Nr1d2,Per2,0.5912817523630634,0.32059396105879207,0.2706877913042713,4,0.6557527500449564,0.1800589916768955,0.04105382253111362,0.0610713068017588,clock,clock
Nr1d1,Nr1d2,0.5924833326667256,0.1425661148577504,0.4499172178089752,4,0.7168027383021274,0.3442396496771153,0.040892193308550186,0.0610713068017588,clock,clock
Nampt,Fmo2,0.5900382200167626,0.13503373161638307,0.45500448840037955,4,0.7899199117759033,0.33093497928274584,0.041215451753677065,0.06113325376564327,output,output
Npas2,Rorb,0.5902647776712683,0.24546526444608904,0.3447995132251792,4,0.8479786002025494,0.3133326719602142,0.041215451753677065,0.06113325376564327,clock,clock
Nr1d1,Per2,0.5897470715712747,0.24335997882043514,0.34638709275083956,4,0.745918675914689,0.3883895493273811,0.0413770809762405,0.06128378708544923,clock,clock
Nr1d2,Slc45a3,0.5872316483995865,0.10429497668372428,0.48293667171586224,4,0.7316568379171116,0.30828283492587133,0.042185227089057704,0.06149749127861202,clock,output
